PROV1475;Ningguo;Ningguo;Ningguo;;Ningguo;;;;;;;;;x;;;;
PROV1476;Sizhou;Sizhou;Sizhou;;Sizhou;;;;;;;;;x;;;;
PROV1477;Taiping;Taiping;Taiping;;Taiping;;;;;;;;;x;;;;
PROV1478;Yingzhou;Yingzhou;Yingzhou;;Yingzhou;;;;;;;;;x;;;;
PROV1479;Mukden;Mukden;Mukden;;Mukden;;;;;;;;;x;;;;
PROV1480;Jinzhou;Jinzhou;Jinzhou;;Jinzhou;;;;;;;;;x;;;;
PROV1481;Port Arthur;Port-Arthur;Port Arthur;;Port Arthur;;;;;;;;;x;;;;
PROV1482;Fuzhou;Fuzhou;Fuzhou;;Fuzhou;;;;;;;;;x;;;;
PROV1483;Jianning;Jianning;Jianning;;Jianning;;;;;;;;;x;;;;
PROV1484;Quanzhou;Quanzhou;Quanzhou;;Quanzhou;;;;;;;;;x;;;;
PROV1485;Taibei;Taipei;Taipei;;Taibei;;;;;;;;;x;;;;
PROV1486;Tingzhou;Tingzhou;Tingzhou;;Tingzhou;;;;;;;;;x;;;;
PROV1487;Zhangzhou;Zhangzhou;Zhangzhou;;Zhangzhou;;;;;;;;;x;;;;
PROV1488;Jiayuguan;Jiayuguan;Jiayuguan;;Jiayuguan;;;;;;;;;x;;;;
PROV1489;Gongchang;Gongchang;Gongchang;;Gongchang;;;;;;;;;x;;;;
PROV1490;Lanzhou;Lanzhou;Lanzhou;;Lanzhou;;;;;;;;;x;;;;
PROV1491;Ningxia;Ningxia;Ningxia;;Ningxia;;;;;;;;;x;;;;
PROV1492;Pingliang;Pingliang;Pingliang;;Pingliang;;;;;;;;;x;;;;
PROV1493;Canton;Canton;Kanton;;Cant�n;;;;;;;;;x;;;;
PROV1494;Chaozhou;Chaozhou;Chaozhou;;Chaozhou;;;;;;;;;x;;;;
PROV1495;Zhanjiang;Zhanjiang;Zhanjiang;;Zhanjiang;;;;;;;;;x;;;;
PROV1496;Hong Kong;Hong Kong;Hongkong;;Hong Kong;;;;;;;;;x;;;;
PROV1497;Huizhou;Huizhou;Huizhou;;Huizhou;;;;;;;;;x;;;;
PROV1498;Macao;Macao;Macao;;Macao;;;;;;;;;x;;;;
PROV1499;Hainan;Hainan;Hainan;;Hainan;;;;;;;;;x;;;;
PROV1500;Shaozhou;Shaozhou;Shaozhou;;Chaozhou;;;;;;;;;x;;;;
PROV1501;Zhaoqing;Zhaoqing;Zhaoqing;;Zhaoqing;;;;;;;;;x;;;;
PROV1502;Nanning;Nanning;Nanning;;Nanning;;;;;;;;;x;;;;
PROV1503;Guilin;Guilin;Guilin;;Guilin;;;;;;;;;x;;;;
PROV1504;Pingle;Pingle;Pingle;;Pingle;;;;;;;;;x;;;;
PROV1505;Guiyang;Guiyang;Guiyang;;Guiyang;;;;;;;;;x;;;;
PROV1506;Anshun;Anshun;Anshun;;Anshun;;;;;;;;;x;;;;
PROV1507;Zhenyuan;Zhenyuan;Zhenyuan;;Zhenyuan;;;;;;;;;x;;;;
PROV1508;Kaifeng;Kaifeng;Kaifeng;;Kaifeng;;;;;;;;;x;;;;
PROV1509;Guide;Guide;Guide;;Guide;;;;;;;;;x;;;;
PROV1510;Luoyang;Luoyang;Luoyang;;Luoyang;;;;;;;;;x;;;;
PROV1511;Zhengzhou;Zhengzhou;Zhengzhou;;Zhengzhou;;;;;;;;;x;;;;
PROV1512;Chenzhou;Chenzhou;Chenzhou;;Chenzhou;;;;;;;;;x;;;;
PROV1513;Nanyang;Nanyang;Nanyang;;Nanyang;;;;;;;;;x;;;;
PROV1514;Runing;Runing;Runing;;Runing;;;;;;;;;x;;;;
PROV1515;Weihui;Weihui;Weihui;;Weihui;;;;;;;;;x;;;;
PROV1516;Hanyang;Hanyang;Hanyang;;Hanyang;;;;;;;;;x;;;;
PROV1517;Dean;Dean;Dean;;Dean;;;;;;;;;x;;;;
PROV1518;Huangzhou;Huangzhou;Huangzhou;;Huangzhou;;;;;;;;;x;;;;
PROV1519;Anlu;Anlu;Anlu;;Anlu;;;;;;;;;x;;;;
PROV1520;Jingzhou;Jingzhou;Jingzhou;;Jingzhou;;;;;;;;;x;;;;
PROV1521;Shinan;Shinan;Shinan;;Shinan;;;;;;;;;x;;;;
PROV1522;Wuchang;Wuchang;Wuchang;;Wuchang;;;;;;;;;x;;;;
PROV1523;Xiangyang;Xiangyang;Xiangyang;;Xiangyang;;;;;;;;;x;;;;
PROV1524;Changsha;Changsha;Changsha;;Changsha;;;;;;;;;x;;;;
PROV1525;Changde;Changde;Changde;;Changde;;;;;;;;;x;;;;
PROV1526;Baoqing;Baoqing;Baoqing;;Baoqing;;;;;;;;;x;;;;
PROV1527;Hengzhou;Hengzhou;Hengzhou;;Hengzhou;;;;;;;;;x;;;;
PROV1528;Yuezhou;Yuezhou;Yuezhou;;Yuezhou;;;;;;;;;x;;;;
PROV1529;Yongshun;Yongshun;Yongshun;;Yongshun;;;;;;;;;x;;;;
PROV1530;Yongzhou;Yongzhou;Yongzhou;;Yongzhou;;;;;;;;;x;;;;
PROV1531;New Ireland;Nouvelle-Irlande;New Ireland;;Nueva Irlanda;;;;;;;;;x;;;;
PROV1532;Guihua Tumed;Guihua Tumed;Guihua Tumed;;Guihua Tumed;;;;;;;;;x;;;;
PROV1533;Jirim Chuulgan;Jirim Chuulgan;Jirim Chuulgan;;Jirim Chuulgan;;;;;;;;;x;;;;
PROV1534;Ulaan Chab Chuulghan;Ulaan Chab Chuulghan;Ulaan Chab Chuulghan;;Ulaan Chab Chuulghan;;;;;;;;;x;;;;
PROV1535;Yeke Juu Chuulghan;Yeke Juu Chuulghan;Yeke Juu Chuulghan;;Yeke Juu Chuulghan;;;;;;;;;x;;;;
PROV1536;Huaian;Huaian;Huaian;;Huaian;;;;;;;;;x;;;;
PROV1537;Changzhou;Changzhou;Changzhou;;Changzhou;;;;;;;;;x;;;;
PROV1538;Shanghai;Shanghai;Shanghai;;Shanghai;;;;;;;;;x;;;;
PROV1539;Suzhou;Suzhou;Suzhou;;Suzhou;;;;;;;;;x;;;;
PROV1540;Taicangzhou;Taicangzhou;Taicangzhou;;Taicangzhou;;;;;;;;;x;;;;
PROV1541;Tongzhou;Tongzhou;Tongzhou;;Tongzhou;;;;;;;;;x;;;;
PROV1542;Xuzhou;Xuzhou;Xuzhou;;Xuzhou;;;;;;;;;x;;;;
PROV1543;Yangzhou;Yangzhou;Yangzhou;;Yangzhou;;;;;;;;;x;;;;
PROV1544;Zhenjiang;Zhenjiang;Zhenjiang;;Zhenjiang;;;;;;;;;x;;;;
PROV1545;Nanchang;Nanchang;Nanchang;;Nanchang;;;;;;;;;x;;;;
PROV1546;Guangxin;Guangxin;Guangxin;;Guangxin;;;;;;;;;x;;;;
PROV1547;Jian;Jian;Jian;;Jian;;;;;;;;;x;;;;
PROV1548;Jianchang;Jianchang;Jianchang;;Jianchang;;;;;;;;;x;;;;
PROV1549;Jiujiang;Jiujiang;Jiujiang;;Jiujiang;;;;;;;;;x;;;;
PROV1550;Ganzhou;Ganzhou;Ganzhou;;Ganzhou;;;;;;;;;x;;;;
PROV1551;Raozhou;Raozhou;Raozhou;;Raozhou;;;;;;;;;x;;;;
PROV1552;Qiqihar;Qiqihar;Qiqihar;;Qiqihar;;;;;;;;;x;;;;
PROV1553;Aigun;Aigun;Aigun;;Aigun;;;;;;;;;x;;;;
PROV1554;Ninguta;Ninguta;Ninguta;;Ninguta;;;;;;;;;x;;;;
PROV1555;Jilin;Jilin;Jilin;;Jilin;;;;;;;;;x;;;;
PROV1556;Makhai;Makhai;Makhai;;Makhai;;;;;;;;;x;;;;
PROV1557;Balekungomi;Balekungomi;Balekungomi;;Balekungomi;;;;;;;;;x;;;;
PROV1558;Kegudo;Kegudo;Kegudo;;Kegudo;;;;;;;;;x;;;;
PROV1559;Xian;Xian;Xian;;Xian;;;;;;;;;x;;;;
PROV1560;Merauke;Merauke;Merauke;;Merauke;;;;;;;;;x;;;;
PROV1561;Yenan;Yenan;Yenan;;Yenan;;;;;;;;;x;;;;
PROV1562;Hanzhong;Hanzhong;Hanzhong;;Hanzhong;;;;;;;;;x;;;;
PROV1563;Jinan;Jinan;Jinan;;Jinan;;;;;;;;;x;;;;
PROV1564;Caozhou;Caozhou;Caozhou;;Caozhou;;;;;;;;;x;;;;
PROV1565;Laizhou;Laizhou;Laizhou;;Laizhou;;;;;;;;;x;;;;
PROV1566;Qingdao;Qingdao;Qingdao;;Qingdao;;;;;;;;;x;;;;
PROV1567;Qingzhou;Qingzhou;Qingzhou;;Qingzhou;;;;;;;;;x;;;;
PROV1568;Taian;Taian;Taian;;Taian;;;;;;;;;x;;;;
PROV1569;Weihaiwei;Weihaiwei;Weihaiwei;;Weihaiwei;;;;;;;;;x;;;;
PROV1570;Wuding;Wuding;Wuding;;Wuding;;;;;;;;;x;;;;
PROV1571;Yizhou;Yizhou;Yizhou;;Yizhou;;;;;;;;;x;;;;
PROV1572;Taiyuan;Taiyuan;Taiyuan;;Taiyuan;;;;;;;;;x;;;;
PROV1573;Fenzhou;Fenzhou;Fenzhou;;Fenzhou;;;;;;;;;x;;;;
PROV1574;Luan;Luan;Luan;;Luan;;;;;;;;;x;;;;
PROV1575;Pingyang;Pingyang;Pingyang;;Pingyang;;;;;;;;;x;;;;
PROV1576;Datong;Datong;Datong;;Datong;;;;;;;;;x;;;;
PROV1577;Chongqing;Chongqing;Chongqing;;Chongqing;;;;;;;;;x;;;;
PROV1578;Chengdu;Chengdu;Chengdu;;Chengdu;;;;;;;;;x;;;;
PROV1579;Baotung;Baotung;Baotung;;Baotung;;;;;;;;;x;;;;
PROV1580;Jiading;Jiading;Jiading;;Jiading;;;;;;;;;x;;;;
PROV1581;Kuizhou;Kuizhou;Kuizhou;;Kuizhou;;;;;;;;;x;;;;
PROV1582;Longan;Longan;Longan;;Longan;;;;;;;;;x;;;;
PROV1583;Shunqing;Shunqing;Shunqing;;Shunqing;;;;;;;;;x;;;;
PROV1584;Tongchuan;Tongchuan;Tongchuan;;Tongchuan;;;;;;;;;x;;;;
PROV1585;Yibin;Yibin;Yibin;;Yibin;;;;;;;;;x;;;;
PROV1586;Yazhou;Yazhou;Yazhou;;Yazhou;;;;;;;;;x;;;;
PROV1587;Lhasa;Lhasa;Lhasa;;Lhasa;;;;;;;;;x;;;;
PROV1588;Chamdo;Chamdo;Chamdo;;Chamdo;;;;;;;;;x;;;;
PROV1589;Shigatse;Shigatse;Shigatse;;Shigatse;;;;;;;;;x;;;;
PROV1590;Lhodrak;Lhodrak;Lhodrak;;Lhodrak;;;;;;;;;x;;;;
PROV1591;Changtang;Changtang;Changtang;;Changtang;;;;;;;;;x;;;;
PROV1592;Ngari;Ngari;Ngari;;Ngari;;;;;;;;;x;;;;
PROV1593;Tawang;Tawang;Tawang;;Tawang;;;;;;;;;x;;;;
PROV1594;Kashgar;Kashgar;Kashgar;;Kashgar;;;;;;;;;x;;;;
PROV1595;Ili;Ili;Ili;;Ili;;;;;;;;;x;;;;
PROV1596;Tulta;Tulta;Tulta;;Tulta;;;;;;;;;x;;;;
PROV1597;Aksu;Aksu;Aksu;;Aksu;;;;;;;;;x;;;;
PROV1598;Khotan;Khotan;Khotan;;Khotan;;;;;;;;;x;;;;
PROV1599;Kumul;Kumul;Kumul;;Kumul;;;;;;;;;x;;;;
PROV1600;D�hu�;D�hu�;D�hu�;;D�hu�;;;;;;;;;x;;;;
PROV1601;Kunming;Kunming;Kunming;;Kunming;;;;;;;;;x;;;;
PROV1602;Dali;Dali;Dali;;Dali;;;;;;;;;x;;;;
PROV1603;Puer;Puer;Puer;;Puer;;;;;;;;;x;;;;
PROV1604;Hangzhou;Hangzhou;Hangzhou;;Hangzhou;;;;;;;;;x;;;;
PROV1605;Huzhou;Huzhou;Huzhou;;Huzhou;;;;;;;;;x;;;;
PROV1606;Jiaxing;Jiaxing;Jiaxing;;Jiaxing;;;;;;;;;x;;;;
PROV1607;Jinhua;Jinhua;Jinhua;;Jinhua;;;;;;;;;x;;;;
PROV1608;Ningbo;Ningbo;Ningbo;;Ningbo;;;;;;;;;x;;;;
PROV1609;Shaoxing;Shaoxing;Shaoxing;;Shaoxing;;;;;;;;;x;;;;
PROV1610;Taizhou;Taizhou;Taizhou;;Taizhou;;;;;;;;;x;;;;
PROV1611;Wenzhou;Wenzhou;Wenzhou;;Wenzhou;;;;;;;;;x;;;;
PROV1612;Beijing;Beijing;Beijing;;Pek�n;;;;;;;;;x;;;;
PROV1613;Chengde;Chengde;Chengde;;Chengde;;;;;;;;;x;;;;
PROV1614;Daming;Daming;Daming;;Daming;;;;;;;;;x;;;;
PROV1615;Jizhou;Jizhou;Jizhou;;Jizhou;;;;;;;;;x;;;;
PROV1616;Tangshan;Tangshan;Tangshan;;Tangshan;;;;;;;;;x;;;;
PROV1617;Tianjin;Tianjin;Tianjin;;Tianjin;;;;;;;;;x;;;;
PROV1618;Zhongding;Zhongding;Zhongding;;Zhongding;;;;;;;;;x;;;;
PROV1619;Pyongyang;Pyongyang;Pyongyang;;Pyongyang;;;;;;;;;x;;;;
PROV1620;Chonchon;Chonchon;Chonchon;;Chonchon;;;;;;;;;x;;;;
PROV1621;Hamhung;Hamhung;Hamhung;;Hamhung;;;;;;;;;x;;;;
PROV1622;Chongjin;Chongjin;Chongjin;;Chongjin;;;;;;;;;x;;;;
PROV1623;Kimchaek;Kimchaek;Kimchaek;;Kimch�aek;;;;;;;;;x;;;;
PROV1624;Seoul;S�oul;Seoul;;Se�l;;;;;;;;;x;;;;
PROV1625;Kaesong;Kaesong;Kaesong;;Kaesong;;;;;;;;;x;;;;
PROV1626;Haeju;Haeju;Haeju;;Haeju;;;;;;;;;x;;;;
PROV1627;Sariwon;Sariwon;Sariwon;;Sariwon;;;;;;;;;x;;;;
PROV1628;Inchon;Inchon;Inchon;;Inchon;;;;;;;;;x;;;;
PROV1629;Wonsan;Wonsan;Wonsan;;Wonsan;;;;;;;;;x;;;;
PROV1630;Kangnung;Kangnung;Kangnung;;Kangnung;;;;;;;;;x;;;;
PROV1631;Wonju;Wonju;Wonju;;Wonju;;;;;;;;;x;;;;
PROV1632;Pusan;Pusan;Pusan;;Pusan;;;;;;;;;x;;;;
PROV1633;Taegu;Taegu;Taegu;;Taegu;;;;;;;;;x;;;;
PROV1634;Pohang;Pohang;Pohang;;P�ohang;;;;;;;;;x;;;;
PROV1635;Kwangju;Kwangju;Kwangju;;Kwangju;;;;;;;;;x;;;;
PROV1636;Taejon;Taejon;Taejon;;Taejon;;;;;;;;;x;;;;
PROV1637;Cheju;Cheju;Cheju;;Cheju;;;;;;;;;x;;;;
PROV1638;Hiroshima;Hiroshima;Hiroshima;;Hiroshima;;;;;;;;;x;;;;
PROV1639;Okayama;Okayama;Okayama;;Okayama;;;;;;;;;x;;;;
PROV1640;Yamaguchi;Yamaguchi;Yamaguchi;;Yamaguchi;;;;;;;;;x;;;;
PROV1641;Matsue;Matsue;Matsue;;Matsue;;;;;;;;;x;;;;
PROV1642;Hakodate;Hakodate;Hakodate;;Hakodate;;;;;;;;;x;;;;
PROV1643;Ishikara;Ishikara;Ishikari;;Ishikara;;;;;;;;;x;;;;
PROV1644;Nemuru;Nemuru;Nemuro;;Nemuru;;;;;;;;;x;;;;
PROV1645;Niigata;Niigata;Niigata;;Niigata;;;;;;;;;x;;;;
PROV1646;Kanazawa;Kanazawa;Kanazawa;;Kanazawa;;;;;;;;;x;;;;
PROV1647;Fukui;Fukui;Fukui;;Fukui;;;;;;;;;x;;;;
PROV1648;Toyama;Toyama;Toyama;;Toyama;;;;;;;;;x;;;;
PROV1649;Edo;Edo;Edo;;Edo;;;;;;;;;x;;;;
PROV1650;Chiba;Chiba;Chiba;;Chiba;;;;;;;;;x;;;;
PROV1651;Yokohama;Yokohama;Yokohama;;Yokohama;;;;;;;;;x;;;;
PROV1652;Urawa;Urawa;Urawa;;Urawa;;;;;;;;;x;;;;
PROV1653;Mito;Mito;Mito;;Mito;;;;;;;;;x;;;;
PROV1654;Bonin;Bonin;Bonin;;Bonin;;;;;;;;;x;;;;
PROV1655;Osaka;Osaka;Osaka;;Osaka;;;;;;;;;x;;;;
PROV1656;Wakayama;Wakayama;Wakayama;;Wakayama;;;;;;;;;x;;;;
PROV1657;Kyoto;Kyoto;Kyoto;;Kyoto;;;;;;;;;x;;;;
PROV1658;Nara;Nara;Nara;;Nara;;;;;;;;;x;;;;
PROV1659;Kobe;Kobe;Kobe;;Kobe;;;;;;;;;x;;;;
PROV1660;Fukuoka;Fukuoka;Fukuoka;;Fukuoka;;;;;;;;;x;;;;
PROV1661;Nagasaki;Nagasaki;Nagasaki;;Nagasaki;;;;;;;;;x;;;;
PROV1662;Kagoshima;Kagoshima;Kagoshima;;Kagoshima;;;;;;;;;x;;;;
PROV1663;Miyazaki;Miyazaki;Miyazaki;;Miyazaki;;;;;;;;;x;;;;
PROV1664;Kumamoto;Kumamoto;Kumamoto;;Kumamoto;;;;;;;;;x;;;;
PROV1665;Kochi;Kochi;Kochi;;K�chi;;;;;;;;;x;;;;
PROV1666;Matsuyama;Matsuyama;Matsuyama;;Matsuyama;;;;;;;;;x;;;;
PROV1667;Tokushima;Tokushima;Tokushima;;Tokushima;;;;;;;;;x;;;;
PROV1668;Sendai;Sendai;Sendai;;Sendai;;;;;;;;;x;;;;
PROV1669;Fukushima;Fukushima;Fukushima;;Fukushima;;;;;;;;;x;;;;
PROV1670;Morioka;Morioka;Morioka;;Morioka;;;;;;;;;x;;;;
PROV1671;Akita;Akita;Akita;;Akita;;;;;;;;;x;;;;
PROV1672;Aomori;Aomori;Aomori;;Aomori;;;;;;;;;x;;;;
PROV1673;Yamagata;Yamagata;Yamagata;;Yamagata;;;;;;;;;x;;;;
PROV1674;Utsunomiya;Utsunomiya;Utsunomiya;;Utsunomiya;;;;;;;;;x;;;;
PROV1675;Nagoya;Nagoya;Nagoya;;Nagoya;;;;;;;;;x;;;;
PROV1676;Shizuoka;Shizuoka;Shizuoka;;Shizuoka;;;;;;;;;x;;;;
PROV1677;Nagano;Nagano;Nagano;;Nagano;;;;;;;;;x;;;;
PROV1678;Okinawa;Okinawa;Okinawa;;Okinawa;;;;;;;;;x;;;;
PROV1679;Amari;Amari;Amami;;Amari;;;;;;;;;x;;;;
PROV1680;Fez;Fez;Fez;;Fez;;;;;;;;;x;;;;
PROV1681;Wazzan;Ouazzane;Wazzan;;Wazzan;;;;;;;;;x;;;;
PROV1682;Meknes;Mekn�s;Meknes;;Meknes;;;;;;;;;x;;;;
PROV1683;Taza;Taza;Taza;;Taza;;;;;;;;;x;;;;
PROV1684;Wujda;Oujda;Wujda;;Wujda;;;;;;;;;x;;;;
PROV1685;Rabat;Rabat;Rabat;;Rabat;;;;;;;;;x;;;;
PROV1686;Tangier;Tanger;Tangier;;Tangier;;;;;;;;;x;;;;
PROV1687;Tetouan;T�touan;Tetouan;;Tetouan;;;;;;;;;x;;;;
PROV1688;Ajdir;Ajdir;Ajdir;;Ajdir;;;;;;;;;x;;;;
PROV1689;Melilla;Melilla;Melilla;;Melilla;;;;;;;;;x;;;;
PROV1690;Marrakesh;Marrakech;Marrakesch;;Marrakech;;;;;;;;;x;;;;
PROV1691;Casablanca;Casablanca;Casablanca;;Casablanca;;;;;;;;;x;;;;
PROV1692;Huribka;Huribka;Huribka;;Huribka;;;;;;;;;x;;;;
PROV1693;Sawira;Sawira;Sawira;;Sawira;;;;;;;;;x;;;;
PROV1694;Agadir;Agadir;Agadir;;Agadir;;;;;;;;;x;;;;
PROV1695;Ifni;Ifni;Ifni;;Ifni;;;;;;;;;x;;;;
PROV1696;Tarfaya;Tarfaya;Tarfaya;;Tarfaya;;;;;;;;;x;;;;
PROV1697;Figuig;Figuig;Figuig;;Figuig;;;;;;;;;x;;;;
PROV1698;Rashidia;Rashidia;Rashidia;;Rashidia;;;;;;;;;x;;;;
PROV1699;Warzazat;Ouarzazate;Warzazat;;Warzazat;;;;;;;;;x;;;;
PROV1700;Algiers;Alger;Algiers;;Argel;;;;;;;;;x;;;;
PROV1701;Bougie;Bougie;Bougie;;Bougie;;;;;;;;;x;;;;
PROV1702;Setif;S�tif;Setif;;Setif;;;;;;;;;x;;;;
PROV1703;Medea;M�d�a;Medea;;Medea;;;;;;;;;x;;;;
PROV1704;Oran;Oran;Oran;;Or�n;;;;;;;;;x;;;;
PROV1705;Tlemcen;Tlemcen;Tlemcen;;Tlemcen;;;;;;;;;x;;;;
PROV1706;Mustaghanim;Mostaganem;Mustaghanim;;Mustaghanim;;;;;;;;;x;;;;
PROV1707;Mascara;Mascara;Mascara;;Mascara;;;;;;;;;x;;;;
PROV1708;Constantine;Constantine;Constantine;;Constantina;;;;;;;;;x;;;;
PROV1709;Bone;Bone;Bone;;Bone;;;;;;;;;x;;;;
PROV1710;Biskra;Biskra;Biskra;;Biskra;;;;;;;;;x;;;;
PROV1711;Ouargla;Ouargla;Ouargla;;Ouargla;;;;;;;;;x;;;;
PROV1712;Tuggurt;Touggourt;Tuggurt;;Tuggurt;;;;;;;;;x;;;;
PROV1713;Laghwat;Laghwat;Laghwat;;Laghwat;;;;;;;;;x;;;;
PROV1714;Bechar;B�char;Bechar;;Bechar;;;;;;;;;x;;;;
PROV1715;Naama;Na�ma;Naama;;Naama;;;;;;;;;x;;;;
PROV1716;Tindouf;Tindouf;Tindouf;;Tindouf;;;;;;;;;x;;;;
PROV1717;Chenachene;Chenachane;Chenachene;;Chenachene;;;;;;;;;x;;;;
PROV1718;In Salah;In Salah;In Salah;;In Salah;;;;;;;;;x;;;;
PROV1719;Ilizi;Illizi;Ilizi;;Ilizi;;;;;;;;;x;;;;
PROV1720;Timimoun;Timimoun;Timimoun;;Timimoun;;;;;;;;;x;;;;
PROV1721;In Guezzam;In Guezzam;In Guezzam;;In Guezzam;;;;;;;;;x;;;;
PROV1722;Tin Zawatene;Tin Zaouatene;Tin Zawatene;;Tin Zawatene;;;;;;;;;x;;;;
REMOVE_PROV1723;Colon;Canal de Panama ;Panamakanal;;Col�n;;;;;;;;;x;;;;
PROV1724;Tamanrasset;Tamanrasset;Tamanrasset;;Tamanrasset;;;;;;;;;x;;;;
PROV1725;Tunis;Tunis;Tunis;;T�nez;;;;;;;;;x;;;;
PROV1726;Bizerte;Bizerte;Bizerte;;Bizerte;;;;;;;;;x;;;;
PROV1727;Gafsa;Gafsa;Gafsa;;Gafsa;;;;;;;;;x;;;;
PROV1728;Kairouan;Kairouan;Kairouan;;Kairouan;;;;;;;;;x;;;;
PROV1729;Tozeur;Tozeur;Tozeur;;Tozeur;;;;;;;;;x;;;;
PROV1730;Gabes;Gabes;Gabes;;Gabes;;;;;;;;;x;;;;
PROV1731;Tripoli;Tripoli;Tripolis;;Tr�poli;;;;;;;;;x;;;;
PROV1732;Gharyan;Gharyan;Gharyan;;Gharyan;;;;;;;;;x;;;;
PROV1733;Misratah;Misratah;Misratah;;Misurata;;;;;;;;;x;;;;
PROV1734;Sirt;Sirt;Sirt;;Sirte;;;;;;;;;x;;;;
PROV1735;Benghazi;Benghazi;Benghazi;;Bengasi;;;;;;;;;x;;;;
PROV1736;Darna;Darna;Darna;;Darna;;;;;;;;;x;;;;
PROV1737;Tobruk;Tobrouk;Tobruk;;Tobruk;;;;;;;;;x;;;;
PROV1738;Jaghbub;Jaghbub;Jaghbub;;Jaghbub;;;;;;;;;x;;;;
PROV1739;Kufra;Koufra;Kufra;;Kufra;;;;;;;;;x;;;;
PROV1740;Waddan;Waddan;Waddan;;Waddan;;;;;;;;;x;;;;
PROV1741;Murzuk;Murzuk;Murzuk;;Murzuq;;;;;;;;;x;;;;
PROV1742;Sabha;Sabha;Sabha;;Sabha;;;;;;;;;x;;;;
PROV1743;Ghat;Ghat;Ghat;;Ghat;;;;;;;;;x;;;;
PROV1744;Ghadamis;Ghadam�s;Ghadamis;;Ghadamis;;;;;;;;;x;;;;
PROV1745;Cairo;Cairo;Kairo;;Cairo;;;;;;;;;x;;;;
PROV1746;Dumyat;Dumyat;Dumyat;;Dumyat;;;;;;;;;x;;;;
PROV1747;Tanta;Tanta;Tanta;;Tanta;;;;;;;;;x;;;;
PROV1748;Mansura;Mansura;Mansura;;Mansura;;;;;;;;;x;;;;
PROV1749;Ziqaziq;Ziqaziq;Ziqaziq;;Ziqaziq;;;;;;;;;x;;;;
PROV1750;Giza;Gizeh;Giza;;Giza;;;;;;;;;x;;;;
PROV1751;Alexandria;Alexandrie;Alexandria;;Alexandr�a;;;;;;;;;x;;;;
PROV1752;Matruh;Matruh;Matruh;;Matruh;;;;;;;;;x;;;;
PROV1753;Sidi Barrani;Sidi Barrani;Sidi Barrani;;S�d� Barr�n�;;;;;;;;;x;;;;
PROV1754;Siwa;Siwa;Siwa;;Siwa;;;;;;;;;x;;;;
PROV1755;Suez;Canal de Suez;Suez;;Suez;;;;;;;;;x;;;;
PROV1756;Al Arish;Al Arish;Al Arish;;Al Arish;;;;;;;;;x;;;;
PROV1757;Sharm al-Shaykh;Sharm el Sheikh;Sharm al-Shaykh;;Sharm al-Shaykh;;;;;;;;;x;;;;
PROV1758;Farafra;Farafra;Farafra;;Farafra;;;;;;;;;x;;;;
PROV1759;Bawiti;Bawiti;Bawiti;;Bawiti;;;;;;;;;x;;;;
PROV1760;Mut;Mut;Mut;;Mut;;;;;;;;;x;;;;
PROV1761;Baris;Baris;Baris;;Baris;;;;;;;;;x;;;;
PROV1762;Asyut;Asyut;Asyut;;Asiut;;;;;;;;;x;;;;
PROV1763;Bani Suwayf;Bani Suwayf;Bani Suwayf;;Bani Suwayf;;;;;;;;;x;;;;
PROV1764;Minya;Minya;Minya;;Minya;;;;;;;;;x;;;;
PROV1765;Fayyum;Fayyum;Fayyum;;Fayyum;;;;;;;;;x;;;;
PROV1766;Aswan;Assouan;Aswan;;Asu�n;;;;;;;;;x;;;;
PROV1767;Luxor;Louxor;Luxor;;Luxor;;;;;;;;;x;;;;
PROV1768;Idfu;Edfou;Idfu;;Idfu;;;;;;;;;x;;;;
PROV1769;Qina;Qina;Qina;;Qina;;;;;;;;;x;;;;
PROV1770;Qusayr;Qusayr;Qusayr;;Qusayr;;;;;;;;;x;;;;
PROV1771;Marsa Alam;Marsa Alam;Marsa Alam;;Marsa Alam;;;;;;;;;x;;;;
PROV1772;Ras Gharib;Ras Gharib;Ras Gharib;;Ras Gharib;;;;;;;;;x;;;;
PROV1773;Aaiun;Aaiun;Aaiun;;Aaiun;;;;;;;;;x;;;;
PROV1774;Dakhla;Dakhla;Dakhla;;Dakhla;;;;;;;;;x;;;;
PROV1775;Nouakchott;Nouakchott;Nouakchott;;Nuakchot;;;;;;;;;x;;;;
PROV1776;Rosso;Rosso;Rosso;;Rosso;;;;;;;;;x;;;;
PROV1777;Aleg;Aleg;Aleg;;Aleg;;;;;;;;;x;;;;
PROV1778;Maghama;Maghama;Maghama;;Maghama;;;;;;;;;x;;;;
PROV1779;Shingit;Shingit;Shingit;;Shingit;;;;;;;;;x;;;;
PROV1780;Tichit;Tichit;Tichit;;Tichit;;;;;;;;;x;;;;
PROV1781;Walata;Walata;Walata;;Walata;;;;;;;;;x;;;;
PROV1782;Bir Murghayn;Bir Murghayn;Bir Murghayn;;Bir Murghayn;;;;;;;;;x;;;;
PROV1783;Dakar;Dakar;Dakar;;Dakar;;;;;;;;;x;;;;
PROV1784;Saint-Louis;Saint-Louis;Saint-Louis;;Saint-Louis;;;;;;;;;x;;;;
PROV1785;Banjul;Banjul;Banjul;;Banjul;;;;;;;;;x;;;;
PROV1786;Linguere;Lingu�re;Linguere;;Linguere;;;;;;;;;x;;;;
PROV1787;Diourbel;Diourbel;Diourbel;;Diourbel;;;;;;;;;x;;;;
